date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/3/2023,12:01 PM,0.8,6e-05,90.0,512.0,824056000.0,4852100.0,512.0,0.0514647,0.0030813,512,792684800.0,4411200.0,512,0.0548217,0.0013725,0.038262838,0.022804582,1.1955565,0.038528182,0.000223693,351.24803,350.53787,350.56354,24.607,1.1527e-05,0.45584865,3.8262838e-05,3.8528182e-05,2.2804582e-05,2.23693e-07,1.1527e-08,1.9999999999999998e-05
5/3/2023,12:02 PM,0.9,6e-05,90.0,512.0,829466800.0,5101300.0,512.0,0.0501328,0.0022572,512,804039300.0,4104500.0,512,0.0531867,0.0021311,0.040208878,0.023220976,1.1954914,0.040624837,0.00022489,351.25016,350.5368,350.5614,24.508,0.011198493,0.63139684,4.0208878e-05,4.0624837e-05,2.3220976e-05,2.2489e-07,1.1198493e-05,1.9999999999999998e-05
5/3/2023,12:02 PM,1.0,6e-05,90.0,512.0,826495600.0,5108900.0,512.0,0.0502982,0.0025114,512,803768500.0,4269800.0,512,0.0531499,0.0020568,0.046042427,0.023966657,1.1955131,0.046469917,0.000218147,351.25016,350.53573,350.56461,24.355,0.15241451,0.67632401,4.6042427e-05,4.6469917e-05,2.3966657e-05,2.18147e-07,0.00015241451,1.9999999999999998e-05
5/3/2023,12:02 PM,1.1,6e-05,90.0,512.0,826566100.0,4973400.0,512.0,0.0501989,0.0025484,512,804824900.0,4153000.0,512,0.0525357,0.0023193,0.046971351,0.024117491,1.195665,0.047410258,0.000206946,351.25016,350.53573,350.56247,24.417,0.33081153,0.68328893,4.6971351e-05,4.7410258e-05,2.4117491000000003e-05,2.06946e-07,0.00033081153,1.9999999999999998e-05
5/3/2023,12:03 PM,1.2,6e-05,90.0,512.0,833061300.0,5137800.0,512.0,0.0498049,0.0017425,512,812631100.0,4050100.0,512,0.0500985,0.001972,0.038641062,0.023117558,1.1956325,0.039174688,0.000223258,351.25337,350.53146,350.56247,24.264,0.50929655,0.69069787,3.8641062e-05,3.9174688e-05,2.3117558e-05,2.23258e-07,0.00050929655,1.9999999999999998e-05
5/3/2023,12:04 PM,0.0,8e-05,90.0,512.0,426217900.0,1371800.0,512.0,0.0621511,0.0010768,512,435964200.0,1357300.0,512,0.0600268,0.0015081,0.042918978,0.020229329,1.1963489,0.042752921,0.000176932,351.42022,350.43841,350.59028,24.238,-2.501e-06,-1.030903,4.291897800000001e-05,4.2752921e-05,2.0229329e-05,1.76932e-07,-2.501e-09,2.0000000000000005e-05
5/3/2023,12:04 PM,0.1,8e-05,90.0,512.0,469847400.0,2047300.0,512.0,0.0618879,0.0010876,512,485610900.0,1762100.0,512,0.0596732,0.0013269,0.038038166,0.021446323,1.1959364,0.038017287,0.000180956,351.42022,350.4352,350.59242,23.934,-2.175e-06,-0.84505618,3.8038166e-05,3.8017287e-05,2.1446323e-05,1.80956e-07,-2.175e-09,2.0000000000000005e-05
5/3/2023,12:04 PM,0.2,8e-05,90.0,512.0,528549300.0,2174700.0,512.0,0.0552669,0.0018767,512,536833800.0,1904600.0,512,0.0533827,0.001296,0.038741218,0.022348712,1.1954805,0.03871675,0.000218582,351.41915,350.43841,350.58814,24.079,-3.371e-06,-0.65848047,3.8741218e-05,3.871675e-05,2.2348712e-05,2.18582e-07,-3.371e-09,2.0000000000000005e-05
5/3/2023,12:05 PM,0.3,8e-05,90.0,512.0,596261100.0,3315000.0,512.0,0.0566512,0.0011407,512,587296100.0,2580200.0,512,0.0549423,0.0011737,0.038958825,0.022641352,1.195372,0.039215686,0.000182913,351.41915,350.44055,350.58814,24.345,-2.719e-06,-0.47291416,3.8958825000000006e-05,3.9215686e-05,2.2641352e-05,1.82913e-07,-2.719e-09,2.0000000000000005e-05
5/3/2023,12:05 PM,0.4,8e-05,90.0,512.0,656992900.0,3280400.0,512.0,0.0583864,0.0018285,512,634536400.0,2317900.0,512,0.0543819,0.0015633,0.038481312,0.021733198,1.1959147,0.039012654,0.000191069,351.41808,350.43948,350.58921,24.23,-2.719e-06,-0.28705988,3.8481312e-05,3.9012654e-05,2.1733198e-05,1.91069e-07,-2.719e-09,2.0000000000000005e-05
5/3/2023,12:06 PM,0.5,8e-05,90.0,512.0,708244100.0,3353000.0,512.0,0.0633771,0.0015518,512,679558600.0,2997700.0,512,0.0591511,0.0011891,0.037696153,0.020342427,1.1961535,0.038230323,0.000178889,351.41701,350.43627,350.58921,24.192,-2.175e-06,-0.10102732,3.7696153000000005e-05,3.8230323e-05,2.0342427e-05,1.78889e-07,-2.175e-09,2.0000000000000005e-05
5/3/2023,12:06 PM,0.6,8e-05,90.0,512.0,753127800.0,4369100.0,512.0,0.0607444,0.0010094,512,722183700.0,3190200.0,512,0.0564544,0.0014291,0.037780217,0.020459548,1.1963055,0.038478593,0.000187372,351.41915,350.43734,350.58921,24.11,-2.719e-06,0.084754969,3.7780217e-05,3.8478593e-05,2.0459548e-05,1.87372e-07,-2.719e-09,2.0000000000000005e-05
